Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_1957,m_2,c_11,c_11,c_5,Unknown,Unknown
model_1958,c_9,c_2,m_1,c_1,Unknown,Unknown
model_1959,c_11,c_12,c_5,m_3,Unknown,Unknown
model_1960,c_4,c_12,c_5,c_5,Unknown,Unknown
model_1961,c_6,c_6,c_9,c_11,Unknown,Unknown
model_1962,c_6,m_3,c_3,c_8,Unknown,Unknown
model_1963,c_1,c_10,c_8,c_4,Unknown,Unknown
model_1964,c_11,m_1,c_2,c_11,Unknown,Unknown
model_1965,c_2,c_12,c_1,c_1,Unknown,Unknown
model_1966,c_5,c_4,c_3,m_1,Unknown,Unknown
model_1967,c_6,c_1,s,-,Unknown,Unknown
model_1968,c_10,c_3,s,-,Unknown,Unknown
model_1969,c_7,c_3,c_4,c_2,Unknown,Unknown
model_1970,m_3,c_12,c_11,c_2,Unknown,Unknown
model_1971,c_5,c_6,c_8,m_1,Unknown,Unknown
model_1972,c_12,c_2,c_9,m_1,Unknown,Unknown
model_1973,c_3,c_6,c_10,c_1,Unknown,Unknown
model_1974,c_3,c_8,c_11,c_7,Unknown,Unknown
model_1975,m_3,c_7,c_9,c_11,Unknown,Unknown
model_1976,c_11,c_3,s,-,Unknown,Unknown
model_1977,c_11,m_2,c_4,c_9,Unknown,Unknown
model_1978,c_4,c_4,c_10,c_2,Unknown,Unknown
model_1979,c_9,c_2,c_11,c_2,Unknown,Unknown
model_1980,c_10,c_6,s,-,Unknown,Unknown
model_1981,c_7,c_2,c_5,m_1,Unknown,Unknown
model_1982,c_11,c_11,c_12,m_3,Unknown,Unknown
model_1983,c_2,c_9,m_1,c_6,Unknown,Unknown
model_1984,c_7,c_4,c_8,m_2,Unknown,Unknown
model_1985,c_12,c_8,c_4,c_7,Unknown,Unknown
model_1986,c_3,c_5,c_7,m_3,Unknown,Unknown
model_1987,c_1,c_6,m_2,c_2,Unknown,Unknown
model_1988,c_9,c_4,c_5,c_4,Unknown,Unknown
model_1989,m_3,m_1,c_1,m_3,Unknown,Unknown
model_1990,c_8,c_7,c_8,c_9,Unknown,Unknown
model_1991,c_4,c_11,m_2,c_5,Unknown,Unknown
model_1992,c_3,c_9,s,-,Unknown,Unknown
model_1993,c_1,c_9,c_7,c_5,Unknown,Unknown
model_1994,m_1,c_9,c_8,c_8,Unknown,Unknown
model_1995,c_7,c_2,m_3,m_2,Unknown,Unknown
model_1996,c_2,c_7,c_7,m_2,Unknown,Unknown
model_1997,c_5,c_2,c_5,c_1,Unknown,Unknown
model_1998,c_7,c_8,m_1,c_10,Unknown,Unknown
model_1999,c_12,m_3,c_4,c_9,Unknown,Unknown
model_2000,c_3,c_10,c_11,c_10,Unknown,Unknown
model_2001,c_1,m_3,s,-,Unknown,Unknown
model_2002,c_7,m_3,c_4,c_3,Unknown,Unknown
model_2003,c_4,c_1,c_1,-,Unknown,Unknown
model_2004,c_11,m_2,c_7,c_9,Unknown,Unknown
model_2005,c_5,c_2,c_8,s,Unknown,Unknown
model_2006,c_2,c_1,c_6,c_1,Unknown,Unknown
model_2007,c_12,c_12,c_2,m_3,Unknown,Unknown
model_2008,c_12,c_1,m_3,c_7,Unknown,Unknown
model_2009,c_9,m_3,s,-,Unknown,Unknown
model_2010,c_7,c_4,c_11,c_8,Unknown,Unknown
model_2011,c_3,c_9,m_1,c_3,Unknown,Unknown
model_2012,c_12,c_1,c_3,c_10,Unknown,Unknown
model_2013,c_6,c_4,c_1,c_4,Unknown,Unknown
model_2014,c_12,c_12,c_8,c_5,Unknown,Unknown
model_2015,c_5,c_11,c_9,c_7,Unknown,Unknown
model_2016,c_5,c_2,c_1,c_6,Unknown,Unknown
model_2017,c_3,c_2,m_2,c_5,Unknown,Unknown
model_2018,c_10,c_12,c_3,m_1,Unknown,Unknown
model_2019,c_1,c_3,c_3,c_8,Unknown,Unknown
model_2020,c_1,c_10,c_11,c_8,Unknown,Unknown
model_2021,c_3,c_1,c_5,m_2,Unknown,Unknown
model_2022,c_7,c_5,s,-,Unknown,Unknown
model_2023,c_8,c_6,c_6,c_8,Unknown,Unknown
model_2024,c_11,c_10,c_12,c_8,Unknown,Unknown
model_2025,m_3,c_12,c_12,s,Unknown,Unknown
model_2026,c_2,c_4,c_8,c_11,Unknown,Unknown
model_2027,c_6,c_2,c_4,c_1,Unknown,Unknown
model_2028,c_6,c_11,c_8,c_2,Unknown,Unknown
model_2029,c_6,c_4,c_8,c_10,Unknown,Unknown
model_2030,c_1,m_1,c_2,c_6,Unknown,Unknown
model_2031,c_1,m_3,c_10,m_2,Unknown,Unknown
model_2032,c_1,c_10,c_8,m_1,Unknown,Unknown
model_2033,c_4,c_10,c_1,c_4,Unknown,Unknown
model_2034,c_4,c_8,c_6,s,Unknown,Unknown
model_2035,c_4,c_6,c_11,c_7,Unknown,Unknown
model_2036,c_5,s,-,-,Unknown,Unknown
model_2037,c_3,c_7,m_3,c_12,Unknown,Unknown
model_2038,c_12,c_10,m_2,c_8,Unknown,Unknown
model_2039,c_6,c_4,m_3,c_12,Unknown,Unknown
model_2040,c_5,c_7,c_11,c_4,Unknown,Unknown
model_2041,c_4,c_1,s,-,Unknown,Unknown
model_2042,c_11,c_6,m_3,c_7,Unknown,Unknown
model_2043,c_9,m_1,c_8,c_2,Unknown,Unknown
model_2044,c_8,m_2,c_12,c_7,Unknown,Unknown
model_2045,c_4,c_9,c_8,c_4,Unknown,Unknown
model_2046,c_4,c_6,c_12,c_8,Unknown,Unknown
model_2047,c_6,c_3,c_11,c_6,Unknown,Unknown
model_2048,c_2,c_4,c_7,c_5,Unknown,Unknown
model_2049,c_3,c_4,c_2,c_9,Unknown,Unknown
model_2050,m_3,c_5,c_9,m_3,Unknown,Unknown
model_2051,c_12,c_6,c_2,m_1,Unknown,Unknown
model_2052,c_3,c_2,c_4,c_1,Unknown,Unknown
model_2053,c_2,m_1,c_3,m_2,Unknown,Unknown
model_2054,c_10,c_10,c_4,c_2,Unknown,Unknown
model_2055,c_4,c_1,c_8,c_9,Unknown,Unknown
model_2056,c_1,c_8,s,-,Unknown,Unknown
model_2057,c_4,c_4,c_4,c_5,Unknown,Unknown
model_2058,c_10,c_5,c_4,m_3,Unknown,Unknown
model_2059,c_6,c_6,c_1,c_12,Unknown,Unknown
model_2060,c_5,c_10,c_5,c_7,Unknown,Unknown
model_2061,c_10,c_1,c_2,c_1,Unknown,Unknown
model_2062,c_10,c_8,c_6,m_2,Unknown,Unknown
model_2063,c_9,c_6,c_2,m_2,Unknown,Unknown
model_2064,c_10,m_3,s,-,Unknown,Unknown
model_2065,c_7,c_3,c_11,m_1,Unknown,Unknown
model_2066,c_7,c_9,m_3,c_9,Unknown,Unknown
model_2067,c_11,m_1,c_6,-,Unknown,Unknown
model_2068,c_1,m_2,c_1,c_9,Unknown,Unknown
model_2069,c_3,c_2,c_2,s,Unknown,Unknown
model_2070,c_7,m_2,m_3,c_4,Unknown,Unknown
model_2071,c_12,c_4,c_10,c_8,Unknown,Unknown
model_2072,c_2,c_3,c_2,c_4,Unknown,Unknown
model_2073,c_5,c_6,c_2,-,Unknown,Unknown
model_2074,c_8,c_11,c_2,c_11,Unknown,Unknown
model_2075,c_12,c_11,m_3,s,Unknown,Unknown
model_2076,c_7,m_2,c_4,c_1,Unknown,Unknown
model_2077,c_2,m_1,c_5,s,Unknown,Unknown
model_2078,c_6,c_8,c_3,c_12,Unknown,Unknown
model_2079,c_4,c_1,c_1,c_5,Unknown,Unknown
model_2080,c_4,c_4,c_11,c_9,Unknown,Unknown
model_2081,m_3,c_9,c_4,m_3,Unknown,Unknown
model_2082,c_2,m_1,m_3,c_3,Unknown,Unknown
model_2083,c_7,c_12,c_8,c_1,Unknown,Unknown
model_2084,c_7,c_8,c_11,c_10,Unknown,Unknown
model_2085,c_5,c_7,c_9,c_8,Unknown,Unknown
model_2086,c_2,m_3,c_7,c_6,Unknown,Unknown
model_2087,c_3,c_10,c_8,m_3,Unknown,Unknown
model_2088,c_5,c_11,c_12,m_3,Unknown,Unknown
model_2089,c_9,c_9,c_1,m_1,Unknown,Unknown
model_2090,c_11,c_4,c_4,c_9,Unknown,Unknown
model_2091,c_4,c_10,m_2,c_5,Unknown,Unknown
model_2092,c_11,c_12,c_3,c_6,Unknown,Unknown
model_2093,c_4,m_1,c_4,c_1,Unknown,Unknown
model_2094,c_8,c_11,c_12,c_10,Unknown,Unknown
model_2095,c_4,m_1,c_4,c_12,Unknown,Unknown
model_2096,c_7,c_11,m_2,c_4,Unknown,Unknown
model_2097,c_4,c_6,c_11,c_12,Unknown,Unknown
model_2098,c_10,c_7,m_3,c_2,Unknown,Unknown
model_2099,c_9,m_3,m_2,c_4,Unknown,Unknown
model_2100,m_3,c_12,m_3,m_2,Unknown,Unknown
model_2101,c_1,c_10,c_7,m_3,Unknown,Unknown
model_2102,c_11,c_3,c_9,s,Unknown,Unknown
model_2103,c_3,c_1,c_3,c_8,Unknown,Unknown
model_2104,c_6,c_11,c_7,m_3,Unknown,Unknown
model_2105,c_8,c_3,c_5,c_1,Unknown,Unknown
model_2106,c_5,c_3,s,-,Unknown,Unknown
model_2107,c_2,c_4,c_8,c_7,Unknown,Unknown
model_2108,c_10,c_10,c_10,c_8,Unknown,Unknown
model_2109,c_1,m_1,c_1,c_3,Unknown,Unknown
model_2110,c_1,c_4,c_3,c_10,Unknown,Unknown
model_2111,c_2,c_4,m_1,m_1,Unknown,Unknown
model_2112,c_10,c_9,m_2,c_1,Unknown,Unknown
model_2113,c_10,c_12,c_10,m_2,Unknown,Unknown
model_2114,c_8,c_6,c_12,c_10,Unknown,Unknown
model_2115,c_10,c_5,m_1,c_4,Unknown,Unknown
model_2116,c_2,c_2,c_4,c_1,Unknown,Unknown
model_2117,c_2,m_1,c_5,c_12,Unknown,Unknown
model_2118,c_5,c_9,c_4,s,Unknown,Unknown
model_2119,c_7,c_9,c_11,c_12,Unknown,Unknown
model_2120,c_11,m_3,c_3,m_1,Unknown,Unknown
model_2121,c_9,c_8,c_7,c_8,Unknown,Unknown
model_2122,c_5,c_3,c_4,m_2,Unknown,Unknown
model_2123,c_8,c_7,m_1,c_9,Unknown,Unknown
model_2124,c_10,c_3,c_1,c_12,Unknown,Unknown
model_2125,c_12,c_7,c_5,m_2,Unknown,Unknown
model_2126,c_7,c_2,c_5,c_1,Unknown,Unknown
model_2127,c_1,c_3,c_8,c_4,Unknown,Unknown
model_2128,c_10,m_3,c_3,c_3,Unknown,Unknown
model_2129,c_11,m_1,m_3,-,Unknown,Unknown
model_2130,c_9,c_4,c_10,c_7,Unknown,Unknown
model_2131,c_5,m_3,c_3,c_6,Unknown,Unknown
model_2132,c_8,c_1,c_7,c_8,Unknown,Unknown
model_2133,c_9,c_8,c_7,m_3,Unknown,Unknown
model_2134,c_8,m_2,c_8,c_7,Unknown,Unknown
model_2135,c_3,c_11,m_3,c_12,Unknown,Unknown
model_2136,c_10,c_7,c_7,m_3,Unknown,Unknown
model_2137,c_8,c_5,c_7,c_5,Unknown,Unknown
model_2138,c_5,c_3,c_12,c_1,Unknown,Unknown
model_2139,c_3,c_1,c_1,-,Unknown,Unknown
model_2140,c_2,c_10,c_2,c_8,Unknown,Unknown
model_2141,c_5,c_5,c_4,c_1,Unknown,Unknown
model_2142,c_5,c_5,c_1,c_11,Unknown,Unknown
model_2143,c_11,c_11,c_12,m_1,Unknown,Unknown
model_2144,m_3,c_9,m_3,m_1,Unknown,Unknown
model_2145,c_5,c_6,m_1,c_12,Unknown,Unknown
model_2146,c_7,m_3,c_5,c_5,Unknown,Unknown
model_2147,c_10,c_2,c_12,m_2,Unknown,Unknown
model_2148,c_3,c_2,c_4,c_2,Unknown,Unknown
model_2149,m_3,c_5,c_12,-,Unknown,Unknown
model_2150,c_3,c_5,m_3,m_2,Unknown,Unknown
model_2151,c_4,c_11,m_1,m_2,Unknown,Unknown
model_2152,c_7,c_5,m_3,c_11,Unknown,Unknown
model_2153,m_1,c_4,c_7,c_7,Unknown,Unknown
model_2154,c_9,c_10,c_2,c_6,Unknown,Unknown
model_2155,c_8,c_6,m_1,s,Unknown,Unknown
model_2156,c_5,c_1,m_2,c_10,Unknown,Unknown
model_2157,c_7,c_11,c_4,c_5,Unknown,Unknown
model_2158,c_3,c_10,c_7,c_9,Unknown,Unknown
model_2159,m_1,c_2,c_3,c_4,Unknown,Unknown
model_2160,c_11,m_1,c_8,m_3,Unknown,Unknown
model_2161,c_5,c_9,c_12,c_6,Unknown,Unknown
model_2162,c_11,m_2,m_2,c_1,Unknown,Unknown
model_2163,c_3,c_7,c_12,c_1,Unknown,Unknown
model_2164,c_3,c_10,c_4,c_7,Unknown,Unknown
model_2165,c_10,m_2,s,-,Unknown,Unknown
model_2166,c_3,c_2,c_4,m_3,Unknown,Unknown
model_2167,c_6,c_5,c_11,c_4,Unknown,Unknown
model_2168,c_6,c_5,c_11,c_8,Unknown,Unknown
model_2169,c_2,c_12,c_2,s,Unknown,Unknown
model_2170,c_7,c_2,c_9,m_1,Unknown,Unknown
model_2171,c_5,c_9,m_2,c_10,Unknown,Unknown
model_2172,c_6,c_11,c_5,c_9,Unknown,Unknown
model_2173,c_11,c_11,c_10,m_3,Unknown,Unknown
model_2174,c_7,m_2,m_3,c_1,Unknown,Unknown
model_2175,c_3,c_11,c_9,c_5,Unknown,Unknown
model_2176,c_2,m_1,m_1,m_1,Unknown,Unknown
model_2177,c_3,c_3,c_4,c_2,Unknown,Unknown
model_2178,c_6,c_1,c_10,c_3,Unknown,Unknown
model_2179,c_9,c_6,c_6,c_2,Unknown,Unknown
model_2180,c_1,c_3,c_10,c_11,Unknown,Unknown
model_2181,c_11,c_7,c_9,c_12,Unknown,Unknown
model_2182,c_4,c_10,c_7,m_2,Unknown,Unknown
model_2183,c_4,m_1,c_3,c_12,Unknown,Unknown
model_2184,c_6,c_10,c_10,m_1,Unknown,Unknown
model_2185,c_5,c_12,c_5,c_9,Unknown,Unknown
model_2186,c_12,c_1,c_4,c_9,Unknown,Unknown
model_2187,c_4,c_11,c_1,c_5,Unknown,Unknown
model_2188,c_6,c_11,c_2,c_10,Unknown,Unknown
model_2189,c_11,c_5,c_9,c_10,Unknown,Unknown
model_2190,c_4,c_1,m_1,m_2,Unknown,Unknown
model_2191,c_9,c_4,c_3,m_2,Unknown,Unknown
model_2192,c_4,c_5,c_12,c_8,Unknown,Unknown
model_2193,c_9,c_6,c_8,c_8,Unknown,Unknown
model_2194,c_5,c_11,c_4,c_8,Unknown,Unknown
model_2195,c_2,m_3,c_9,c_8,Unknown,Unknown
model_2196,c_11,c_2,c_11,m_2,Unknown,Unknown
model_2197,m_1,c_7,c_8,m_3,Unknown,Unknown
model_2198,c_7,c_7,c_11,c_4,Unknown,Unknown
model_2199,c_12,c_7,c_4,s,Unknown,Unknown
model_2200,c_8,c_7,c_2,c_5,Unknown,Unknown
model_2201,c_6,c_4,c_6,c_5,Unknown,Unknown
model_2202,c_6,c_4,c_6,c_10,Unknown,Unknown
model_2203,c_12,m_2,s,-,Unknown,Unknown
model_2204,c_12,c_4,c_8,c_2,Unknown,Unknown
model_2205,c_10,m_1,m_2,c_10,Unknown,Unknown
model_2206,c_8,c_9,m_1,c_12,Unknown,Unknown
model_2207,c_6,c_6,c_6,c_4,Unknown,Unknown
model_2208,c_3,m_3,c_11,c_8,Unknown,Unknown
model_2209,c_4,m_2,m_1,c_3,Unknown,Unknown
model_2210,c_10,c_1,c_11,m_1,Unknown,Unknown
model_2211,c_4,c_9,c_2,s,Unknown,Unknown
model_2212,c_8,c_2,c_11,c_10,Unknown,Unknown
model_2213,c_3,c_4,c_11,c_3,Unknown,Unknown
model_2214,c_11,c_5,c_8,m_3,Unknown,Unknown
model_2215,c_3,c_9,c_6,c_12,Unknown,Unknown
model_2216,c_4,c_12,m_1,m_2,Unknown,Unknown
model_2217,c_7,c_6,c_3,c_7,Unknown,Unknown
model_2218,c_2,m_2,c_9,c_7,Unknown,Unknown
model_2219,c_11,c_5,c_8,c_9,Unknown,Unknown
model_2220,c_12,c_10,c_8,c_5,Unknown,Unknown
model_2221,c_5,c_12,c_7,c_2,Unknown,Unknown
model_2222,m_1,c_11,c_6,m_1,Unknown,Unknown
model_2223,c_10,c_10,c_4,c_10,Unknown,Unknown
model_2224,c_11,c_4,c_12,c_7,Unknown,Unknown
model_2225,c_1,c_8,c_12,c_9,Unknown,Unknown
model_2226,m_1,c_2,s,-,Unknown,Unknown
model_2227,c_8,c_5,c_6,c_6,Unknown,Unknown
model_2228,c_11,c_8,s,-,Unknown,Unknown
model_2229,c_9,c_9,c_1,c_8,Unknown,Unknown
model_2230,c_5,c_3,c_2,c_1,Unknown,Unknown
model_2231,c_12,c_3,m_1,c_5,Unknown,Unknown
model_2232,c_9,c_10,c_1,c_1,Unknown,Unknown
model_2233,c_8,c_3,c_7,c_10,Unknown,Unknown
model_2234,c_11,c_5,c_12,c_9,Unknown,Unknown
model_2235,c_12,c_4,c_8,m_1,Unknown,Unknown
model_2236,c_8,c_8,c_7,m_3,Unknown,Unknown
model_2237,m_1,m_1,c_2,c_4,Unknown,Unknown
model_2238,c_7,m_3,m_3,m_2,Unknown,Unknown
model_2239,c_9,c_5,c_9,c_2,Unknown,Unknown
model_2240,c_10,c_7,c_1,c_6,Unknown,Unknown
model_2241,c_4,m_3,m_2,c_8,Unknown,Unknown
model_2242,c_6,c_2,c_7,m_1,Unknown,Unknown
model_2243,c_7,c_8,c_6,c_6,Unknown,Unknown
model_2244,c_3,c_9,c_8,m_3,Unknown,Unknown
model_2245,c_4,m_1,c_6,c_11,Unknown,Unknown
model_2246,c_12,c_6,c_12,c_11,Unknown,Unknown
model_2247,c_12,c_9,c_7,c_10,Unknown,Unknown
model_2248,c_2,c_9,c_10,c_8,Unknown,Unknown
model_2249,c_10,c_3,m_2,c_12,Unknown,Unknown
model_2250,c_4,m_3,m_3,c_9,Unknown,Unknown
model_2251,c_5,c_2,c_1,c_10,Unknown,Unknown
model_2252,c_7,c_8,c_12,-,Unknown,Unknown
model_2253,c_1,c_2,c_11,c_1,Unknown,Unknown
model_2254,c_1,c_10,c_2,c_12,Unknown,Unknown
model_2255,c_2,c_10,m_2,c_4,Unknown,Unknown
model_2256,c_6,c_12,s,-,Unknown,Unknown
model_2257,c_4,c_1,m_3,s,Unknown,Unknown
model_2258,c_6,c_2,c_10,c_3,Unknown,Unknown
model_2259,c_12,c_6,m_2,c_6,Unknown,Unknown
model_2260,c_3,m_1,m_2,c_10,Unknown,Unknown
model_2261,c_7,c_2,c_8,c_7,Unknown,Unknown
model_2262,c_12,c_12,c_11,m_1,Unknown,Unknown
model_2263,c_8,c_11,c_9,c_4,Unknown,Unknown
model_2264,m_1,c_5,c_5,s,Unknown,Unknown
model_2265,c_3,c_1,c_1,m_3,Unknown,Unknown
model_2266,c_1,c_5,m_1,m_2,Unknown,Unknown
model_2267,c_7,m_3,c_2,c_5,Unknown,Unknown
model_2268,c_7,c_9,m_3,s,Unknown,Unknown
model_2269,c_1,c_10,c_12,c_12,Unknown,Unknown
model_2270,c_10,c_3,m_1,c_1,Unknown,Unknown
model_2271,c_7,c_8,c_6,c_12,Unknown,Unknown
model_2272,c_10,c_7,m_3,c_11,Unknown,Unknown
model_2273,c_6,c_3,c_1,s,Unknown,Unknown
model_2274,c_12,c_4,m_3,s,Unknown,Unknown
model_2275,c_7,m_3,c_12,c_4,Unknown,Unknown
model_2276,m_1,c_1,s,-,Unknown,Unknown
model_2277,m_3,c_4,c_4,m_2,Unknown,Unknown
model_2278,m_3,c_6,c_10,m_3,Unknown,Unknown
model_2279,m_2,m_1,c_3,c_9,Unknown,Unknown
model_2280,c_2,c_3,m_1,c_12,Unknown,Unknown
model_2281,c_1,c_12,s,-,Unknown,Unknown
model_2282,c_4,c_1,c_9,s,Unknown,Unknown
model_2283,c_12,c_1,c_7,c_4,Unknown,Unknown
model_2284,c_2,c_8,c_7,m_3,Unknown,Unknown
model_2285,c_5,m_1,c_6,c_10,Unknown,Unknown
model_2286,c_8,c_7,c_9,s,Unknown,Unknown
model_2287,c_12,c_8,c_9,c_9,Unknown,Unknown
model_2288,c_4,m_3,m_2,m_3,Unknown,Unknown
model_2289,c_10,m_3,c_6,-,Unknown,Unknown
model_2290,c_9,c_8,m_3,c_9,Unknown,Unknown
model_2291,c_2,c_1,c_3,c_4,Unknown,Unknown
model_2292,c_8,c_1,c_3,c_4,Unknown,Unknown
model_2293,c_11,c_4,m_2,c_8,Unknown,Unknown
model_2294,c_7,c_3,m_1,c_6,Unknown,Unknown
model_2295,m_3,c_10,c_3,c_1,Unknown,Unknown
model_2296,c_11,c_10,c_9,m_3,Unknown,Unknown
model_2297,c_12,c_3,s,-,Unknown,Unknown
model_2298,c_11,c_10,c_1,c_10,Unknown,Unknown
model_2299,c_9,c_3,c_11,m_2,Unknown,Unknown
model_2300,c_8,c_8,c_11,s,Unknown,Unknown
model_2301,m_2,c_9,c_8,c_5,Unknown,Unknown
model_2302,c_8,c_6,m_3,c_4,Unknown,Unknown
model_2303,c_9,c_9,m_3,c_7,Unknown,Unknown
model_2304,m_2,c_3,c_6,m_2,Unknown,Unknown
model_2305,c_6,c_2,c_11,m_3,Unknown,Unknown
model_2306,c_8,c_3,c_10,c_7,Unknown,Unknown
model_2307,c_4,c_7,m_2,c_7,Unknown,Unknown
model_2308,m_1,c_4,c_5,c_2,Unknown,Unknown
model_2309,c_7,c_7,c_2,m_3,Unknown,Unknown
model_2310,c_1,c_3,m_2,c_9,Unknown,Unknown
model_2311,c_9,c_5,c_9,c_7,Unknown,Unknown
model_2312,c_7,c_12,c_1,m_3,Unknown,Unknown
model_2313,c_2,m_1,m_1,c_5,Unknown,Unknown
model_2314,c_12,c_7,m_2,c_8,Unknown,Unknown
model_2315,c_7,c_11,c_5,c_8,Unknown,Unknown
model_2316,c_3,m_2,c_4,c_1,Unknown,Unknown
model_2317,c_3,m_1,m_1,c_8,Unknown,Unknown
model_2318,c_5,c_10,m_2,c_2,Unknown,Unknown
model_2319,c_7,c_4,c_4,c_10,Unknown,Unknown
model_2320,c_1,m_1,c_11,c_10,Unknown,Unknown
model_2321,c_9,c_8,c_4,c_3,Unknown,Unknown
model_2322,c_6,c_3,m_3,c_2,Unknown,Unknown
model_2323,c_7,c_11,s,-,Unknown,Unknown
model_2324,c_9,m_3,m_1,c_8,Unknown,Unknown
model_2325,c_11,c_6,c_9,c_10,Unknown,Unknown
model_2326,c_12,c_6,m_2,c_9,Unknown,Unknown
model_2327,c_6,c_3,c_9,c_1,Unknown,Unknown
model_2328,c_8,c_4,c_5,c_4,Unknown,Unknown
model_2329,c_3,c_5,c_5,m_3,Unknown,Unknown
model_2330,c_11,c_1,m_1,m_3,Unknown,Unknown
model_2331,c_5,m_2,s,-,Unknown,Unknown
model_2332,c_6,c_10,m_2,c_8,Unknown,Unknown
model_2333,c_10,c_7,c_11,c_8,Unknown,Unknown
model_2334,c_12,c_1,m_1,c_8,Unknown,Unknown
model_2335,c_4,c_9,c_10,c_10,Unknown,Unknown
model_2336,c_12,c_5,c_2,c_3,Unknown,Unknown
model_2337,c_3,c_7,c_2,c_8,Unknown,Unknown
model_2338,c_10,c_2,c_11,c_5,Unknown,Unknown
model_2339,c_9,m_1,s,-,Unknown,Unknown
model_2340,c_3,c_9,c_5,c_6,Unknown,Unknown
model_2341,c_10,m_3,m_1,m_3,Unknown,Unknown
model_2342,c_2,c_9,m_2,c_10,Unknown,Unknown
model_2343,c_9,c_12,s,-,Unknown,Unknown
model_2344,c_5,c_5,c_2,c_10,Unknown,Unknown
model_2345,c_1,c_7,m_1,c_4,Unknown,Unknown
model_2346,c_11,c_7,c_1,m_2,Unknown,Unknown
model_2347,s,-,-,-,Unknown,Unknown
model_2348,c_2,c_3,s,-,Unknown,Unknown
model_2349,c_3,c_6,c_9,c_12,Unknown,Unknown
model_2350,c_12,c_10,c_11,c_12,Unknown,Unknown
model_2351,c_7,c_9,c_12,c_11,Unknown,Unknown
model_2352,c_3,c_9,c_2,c_9,Unknown,Unknown
model_2353,c_5,c_4,m_1,c_6,Unknown,Unknown
model_2354,c_4,c_2,c_4,c_6,Unknown,Unknown
model_2355,c_2,c_11,c_12,c_10,Unknown,Unknown
model_2356,c_6,c_12,c_7,s,Unknown,Unknown
model_2357,m_1,m_3,c_4,c_6,Unknown,Unknown
model_2358,c_6,c_3,c_3,s,Unknown,Unknown
model_2359,c_3,c_8,c_12,c_12,Unknown,Unknown
model_2360,c_4,c_6,c_6,s,Unknown,Unknown
model_2361,c_11,c_6,c_12,c_10,Unknown,Unknown
model_2362,c_12,c_12,c_7,s,Unknown,Unknown
model_2363,c_12,c_8,c_3,c_8,Unknown,Unknown
model_2364,c_2,c_3,c_4,c_9,Unknown,Unknown
model_2365,c_2,c_4,m_3,c_12,Unknown,Unknown
model_2366,m_1,c_4,c_4,m_2,Unknown,Unknown
model_2367,c_7,c_3,m_2,c_7,Unknown,Unknown
model_2368,c_12,c_4,c_5,c_10,Unknown,Unknown
model_2369,c_2,c_6,c_5,c_12,Unknown,Unknown
model_2370,c_12,c_9,c_1,s,Unknown,Unknown
model_2371,c_11,c_11,c_6,c_8,Unknown,Unknown
model_2372,c_12,c_12,c_5,c_3,Unknown,Unknown
model_2373,c_2,c_7,c_3,c_4,Unknown,Unknown
model_2374,c_7,c_1,c_1,c_11,Unknown,Unknown
model_2375,m_3,c_3,c_3,c_1,Unknown,Unknown
model_2376,c_12,m_2,m_3,c_2,Unknown,Unknown
model_2377,c_6,c_7,c_12,c_6,Unknown,Unknown
model_2378,m_2,c_1,c_6,c_2,Unknown,Unknown
model_2379,c_12,c_2,c_6,m_3,Unknown,Unknown
model_2380,c_8,c_4,c_8,c_10,Unknown,Unknown
model_2381,c_5,m_2,c_12,c_1,Unknown,Unknown
model_2382,m_2,m_2,c_9,c_12,Unknown,Unknown
model_2383,c_5,m_3,c_9,c_3,Unknown,Unknown
model_2384,c_1,c_12,m_1,m_3,Unknown,Unknown
model_2385,c_7,c_3,m_3,c_9,Unknown,Unknown
model_2386,c_4,c_6,s,-,Unknown,Unknown
model_2387,c_1,c_12,m_1,c_3,Unknown,Unknown
model_2388,c_10,c_7,c_10,m_2,Unknown,Unknown
model_2389,c_4,c_1,c_8,c_4,Unknown,Unknown
model_2390,c_7,c_1,m_3,c_2,Unknown,Unknown
model_2391,c_1,m_2,c_9,c_5,Unknown,Unknown
model_2392,c_11,c_7,c_7,m_1,Unknown,Unknown
model_2393,c_5,c_10,c_6,m_1,Unknown,Unknown
model_2394,c_4,m_2,c_6,m_3,Unknown,Unknown
model_2395,c_8,c_3,c_8,c_5,Unknown,Unknown
model_2396,c_8,c_9,c_8,c_8,Unknown,Unknown
model_2397,c_3,m_1,m_3,m_3,Unknown,Unknown
model_2398,c_5,c_3,c_2,s,Unknown,Unknown
model_2399,c_8,c_2,c_10,c_7,Unknown,Unknown
model_2400,c_10,c_8,m_2,c_8,Unknown,Unknown
model_2401,c_12,c_3,c_10,m_3,Unknown,Unknown
model_2402,c_11,c_4,c_9,c_3,Unknown,Unknown
model_2403,c_10,m_2,c_2,c_11,Unknown,Unknown
model_2404,c_2,c_12,c_9,c_4,Unknown,Unknown
model_2405,c_12,m_2,c_9,c_1,Unknown,Unknown
model_2406,c_3,c_12,c_9,c_2,Unknown,Unknown
model_2407,c_5,c_2,s,-,Unknown,Unknown
model_2408,c_12,c_7,c_12,c_8,Unknown,Unknown
model_2409,c_2,c_6,c_6,c_1,Unknown,Unknown
model_2410,c_7,c_4,c_6,m_1,Unknown,Unknown
model_2411,c_5,m_3,c_12,c_1,Unknown,Unknown
model_2412,c_7,c_11,c_3,c_3,Unknown,Unknown
