Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_1402,c_3,c_10,c_10,m_1,0.9791,0.06469181
model_1403,c_12,c_7,c_6,c_10,0.9795,0.061615583
model_1404,c_6,c_11,c_8,c_8,0.9797,0.061480816
model_1405,m_2,c_11,c_4,m_1,0.9513,0.16144028
model_1406,c_2,m_1,c_8,c_9,0.968,0.10647163
model_1407,c_8,c_9,c_4,c_9,0.9802,0.05900459
model_1408,c_7,c_6,c_2,m_2,0.9807,0.05900317
model_1409,c_9,c_9,m_1,c_1,0.9735,0.08549303
model_1410,c_5,m_2,c_2,c_7,0.9666,0.111310184
model_1411,c_5,c_1,m_3,m_1,0.9721,0.09312493
model_1412,c_3,c_8,c_1,c_8,0.9777,0.06571635
model_1413,c_5,c_1,c_11,c_12,0.9816,0.057663236
model_1414,c_9,c_5,c_6,c_9,0.9801,0.060763467
model_1415,c_1,c_2,m_2,c_2,0.9751,0.08245304
model_1416,m_3,c_4,c_8,c_12,0.8676,0.3927016
model_1417,c_12,c_6,s,-,0.9777,0.07299524
model_1418,c_9,c_6,m_3,s,0.981,0.066054136
model_1419,c_1,m_2,c_5,m_3,0.9639,0.12131953
model_1420,c_5,c_6,c_1,c_2,0.9802,0.06125753
model_1421,c_6,c_10,c_12,c_2,0.9802,0.060668826
model_1422,c_2,c_9,c_9,s,0.9789,0.067923255
model_1423,m_2,c_7,c_5,c_11,0.9521,0.1555223
model_1424,c_7,c_9,c_7,c_8,0.9796,0.059836175
model_1425,c_11,c_6,m_2,c_2,0.9777,0.07322775
model_1426,c_3,c_11,c_4,m_1,0.9785,0.06389569
model_1427,c_5,c_11,c_9,c_4,0.9801,0.06237149
model_1428,c_9,c_5,m_1,m_3,0.9735,0.09179969
model_1429,c_1,c_6,c_1,m_2,0.9796,0.06246638
model_1430,c_6,m_1,m_3,c_1,0.9613,0.14236407
model_1431,c_8,c_1,s,-,0.9768,0.07422112
model_1432,c_10,c_7,s,-,0.9769,0.0760388
model_1433,c_11,m_2,c_6,c_5,0.9686,0.10492554
model_1434,c_11,c_11,m_3,s,0.981,0.06486649
model_1435,c_8,m_1,c_3,c_2,0.9682,0.10783623
model_1436,c_10,c_12,s,-,0.9784,0.071574606
model_1437,c_11,c_11,c_7,m_3,0.9793,0.0633128
model_1438,c_2,c_9,c_7,m_1,0.9807,0.062355652
model_1439,c_7,c_4,s,-,0.9765,0.07468289
model_1440,c_7,m_3,c_1,c_2,0.9551,0.1554628
model_1441,c_3,c_7,c_2,c_7,0.979,0.062303916
model_1442,c_11,m_3,c_3,c_9,0.969,0.10227173
model_1443,c_4,c_2,c_6,c_12,0.9803,0.060191534
model_1444,c_7,c_10,c_12,c_7,0.9801,0.06122663
model_1445,c_1,c_5,c_7,m_3,0.9809,0.061584514
model_1446,c_8,c_6,c_8,c_7,0.9802,0.06331623
model_1447,c_4,c_5,m_1,c_12,0.9729,0.0910274
model_1448,c_10,c_6,c_8,c_7,0.9799,0.062286466
model_1449,c_3,c_8,m_1,c_1,0.9735,0.08908311
model_1450,c_12,c_3,c_2,c_2,0.979,0.06435563
model_1451,c_7,c_8,c_11,c_2,0.9794,0.064942494
model_1452,c_4,c_8,m_3,-,0.9762,0.07317318
model_1453,m_3,c_2,c_5,-,0.842,0.49806103
model_1454,c_9,c_9,c_12,c_7,0.9811,0.06026005
model_1455,c_1,m_2,c_8,c_1,0.9647,0.118155435
model_1456,c_2,c_3,s,-,0.9777,0.0715079
model_1457,c_2,c_8,c_3,m_3,0.9786,0.0662786
model_1458,c_9,m_2,c_7,c_4,0.9696,0.101582155
model_1459,c_2,c_7,c_12,c_6,0.9794,0.06293994
model_1460,c_10,m_2,s,-,0.948,0.18090208
model_1461,c_3,m_1,c_7,c_9,0.9686,0.105837494
model_1462,c_2,c_1,m_2,c_8,0.9705,0.095798284
model_1463,c_5,c_2,c_5,c_9,0.9797,0.05933613
model_1464,c_9,c_12,c_9,c_11,0.9796,0.061194938
model_1465,c_7,c_10,c_3,m_1,0.98,0.059883095
model_1466,c_10,c_11,c_1,c_10,0.9806,0.06271075
model_1467,c_12,m_1,m_1,c_11,0.9502,0.17835413
model_1468,c_12,c_2,c_7,s,0.9787,0.065571
model_1469,c_3,c_11,c_10,c_11,0.9799,0.06567356
model_1470,c_1,c_5,c_6,c_10,0.9792,0.064281
model_1471,c_11,m_2,m_2,c_10,0.963,0.13926013
model_1472,c_1,m_1,c_8,m_3,0.9683,0.10915587
model_1473,c_5,c_3,m_1,c_9,0.9738,0.085777074
model_1474,c_5,c_7,s,-,0.9771,0.07350419
model_1475,c_10,m_1,c_5,s,0.9663,0.11300588
model_1476,c_7,c_3,c_4,c_1,0.9803,0.059541855
model_1477,c_12,c_1,c_5,c_6,0.9805,0.058275245
model_1478,c_3,m_3,c_10,c_4,0.9723,0.09237271
model_1479,c_10,m_1,s,-,0.9451,0.18713032
model_1480,c_9,c_10,c_8,c_11,0.98,0.05998618
model_1481,c_12,c_3,m_3,c_12,0.9802,0.061961338
model_1482,c_1,c_8,c_5,c_11,0.979,0.06427951
model_1483,c_2,c_6,c_9,c_4,0.9808,0.060487118
model_1484,c_4,c_6,m_1,c_11,0.9749,0.0865223
model_1485,c_7,c_6,m_3,c_12,0.9811,0.060532443
model_1486,c_7,c_1,c_3,c_3,0.9811,0.059130065
model_1487,c_7,c_10,c_10,c_11,0.98,0.060842495
model_1488,c_3,c_3,c_3,m_1,0.9784,0.06483513
model_1489,c_11,c_7,c_4,c_10,0.9792,0.06364325
model_1490,c_1,c_6,s,-,0.9762,0.071903825
model_1491,c_5,c_11,c_11,c_4,0.9794,0.06342187
model_1492,m_3,c_9,c_11,s,0.8721,0.39366898
model_1493,c_6,c_8,c_7,c_2,0.9793,0.06330469
model_1494,c_11,c_7,c_7,s,0.9795,0.06253601
model_1495,c_5,m_3,c_8,c_6,0.9655,0.11332933
model_1496,c_4,c_4,m_2,c_4,0.9703,0.09854527
model_1497,c_5,c_12,c_12,c_12,0.9811,0.05931034
model_1498,c_10,m_1,c_9,c_11,0.9655,0.110870495
model_1499,c_5,c_7,c_3,c_6,0.9799,0.06432005
model_1500,c_8,c_3,c_9,m_2,0.9793,0.061932243
